audio_path,stim_list,stimulus_path_list
data/stimuli/apr132026_visual_benefits/noisy/SPOUT_LIN_-4dB.wav,SPOUT_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SPOUT_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HEAVY_AMANDA_-4dB.wav,HEAVY_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HEAVY_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/JET_LIN_-4dB.wav,JET_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/JET_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/INVOICE_DANIELLE_-4dB.wav,INVOICE_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/INVOICE_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SHROUD_PATRICK_-4dB.wav,SHROUD_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SHROUD_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FIVE_DANIELLE_-4dB.wav,FIVE_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FIVE_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FETCH_AMANDA_-4dB.wav,FETCH_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FETCH_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/OYSTER_LOIS_-4dB.wav,OYSTER_LOIS_-4dB,data/stimuli/apr132026_visual_benefits/noisy/OYSTER_LOIS_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/PLEASURE_LIN_-4dB.wav,PLEASURE_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/PLEASURE_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/YOGA_LIN_-4dB.wav,YOGA_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/YOGA_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/YOGA_KRISTEN_-4dB.wav,YOGA_KRISTEN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/YOGA_KRISTEN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SOOTHING_JAMES_-4dB.wav,SOOTHING_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SOOTHING_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CHILD_LIN_-4dB.wav,CHILD_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CHILD_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/JURY_DERRICK_-4dB.wav,JURY_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/JURY_DERRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SUGAR_AMANDA_-4dB.wav,SUGAR_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SUGAR_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WORMHOLE_DERRICK_-4dB.wav,WORMHOLE_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WORMHOLE_DERRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ALONG_CAMERON_-4dB.wav,ALONG_CAMERON_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ALONG_CAMERON_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ROUGE_LOIS_-4dB.wav,ROUGE_LOIS_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ROUGE_LOIS_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/LOATHE_HEIDI_-4dB.wav,LOATHE_HEIDI_-4dB,data/stimuli/apr132026_visual_benefits/noisy/LOATHE_HEIDI_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/MATURE_CAMERON_-4dB.wav,MATURE_CAMERON_-4dB,data/stimuli/apr132026_visual_benefits/noisy/MATURE_CAMERON_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/MONKEY_LOIS_-4dB.wav,MONKEY_LOIS_-4dB,data/stimuli/apr132026_visual_benefits/noisy/MONKEY_LOIS_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/VOGUE_CAMERON_-4dB.wav,VOGUE_CAMERON_-4dB,data/stimuli/apr132026_visual_benefits/noisy/VOGUE_CAMERON_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/PUSH_JOHN_-4dB.wav,PUSH_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/PUSH_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ARGUE_KRISTEN_-4dB.wav,ARGUE_KRISTEN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ARGUE_KRISTEN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/THEME_LOIS_-4dB.wav,THEME_LOIS_-4dB,data/stimuli/apr132026_visual_benefits/noisy/THEME_LOIS_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WIVES_LIN_-4dB.wav,WIVES_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WIVES_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/PLEASURE_KRISTEN_-4dB.wav,PLEASURE_KRISTEN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/PLEASURE_KRISTEN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/OPTION_HEIDI_-4dB.wav,OPTION_HEIDI_-4dB,data/stimuli/apr132026_visual_benefits/noisy/OPTION_HEIDI_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/MOUTHS_DERRICK_-4dB.wav,MOUTHS_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/MOUTHS_DERRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/BUREAU_AMANDA_-4dB.wav,BUREAU_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/BUREAU_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/GAUZE_LOIS_-4dB.wav,GAUZE_LOIS_-4dB,data/stimuli/apr132026_visual_benefits/noisy/GAUZE_LOIS_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/PATHWAY_LIN_-4dB.wav,PATHWAY_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/PATHWAY_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HASH_LOIS_-4dB.wav,HASH_LOIS_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HASH_LOIS_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/JIGSAW_AMANDA_-4dB.wav,JIGSAW_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/JIGSAW_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WITH_CAMERON_-4dB.wav,WITH_CAMERON_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WITH_CAMERON_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/JAB_DERRICK_-4dB.wav,JAB_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/JAB_DERRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HOIST_JOHN_-4dB.wav,HOIST_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HOIST_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CHOICE_JOHN_-4dB.wav,CHOICE_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CHOICE_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/TEACH_ZACH_-4dB.wav,TEACH_ZACH_-4dB,data/stimuli/apr132026_visual_benefits/noisy/TEACH_ZACH_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HOUNDS_CAMERON_-4dB.wav,HOUNDS_CAMERON_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HOUNDS_CAMERON_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/POLISH_ZACH_-4dB.wav,POLISH_ZACH_-4dB,data/stimuli/apr132026_visual_benefits/noisy/POLISH_ZACH_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/JET_HEIDI_-4dB.wav,JET_HEIDI_-4dB,data/stimuli/apr132026_visual_benefits/noisy/JET_HEIDI_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WAGE_AMANDA_-4dB.wav,WAGE_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WAGE_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HASH_JAMES_-4dB.wav,HASH_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HASH_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WATCHDOG_HEIDI_-4dB.wav,WATCHDOG_HEIDI_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WATCHDOG_HEIDI_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/QUIET_LOIS_-4dB.wav,QUIET_LOIS_-4dB,data/stimuli/apr132026_visual_benefits/noisy/QUIET_LOIS_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FOUL_LOIS_-4dB.wav,FOUL_LOIS_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FOUL_LOIS_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/DEPLOY_LIN_-4dB.wav,DEPLOY_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/DEPLOY_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/DEPLOY_JAMES_-4dB.wav,DEPLOY_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/DEPLOY_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ROGUE_JAMES_-4dB.wav,ROGUE_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ROGUE_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WEIGHT_AMANDA_-4dB.wav,WEIGHT_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WEIGHT_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HOPPED_JAMES_-4dB.wav,HOPPED_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HOPPED_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CHILD_AMANDA_-4dB.wav,CHILD_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CHILD_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/USHER_CAMERON_-4dB.wav,USHER_CAMERON_-4dB,data/stimuli/apr132026_visual_benefits/noisy/USHER_CAMERON_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/GAUGE_PATRICK_-4dB.wav,GAUGE_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/GAUGE_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WORTHY_JAMES_-4dB.wav,WORTHY_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WORTHY_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HONK_PATRICK_-4dB.wav,HONK_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HONK_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/NOISY_JOHN_-4dB.wav,NOISY_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/NOISY_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WAGE_CAMERON_-4dB.wav,WAGE_CAMERON_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WAGE_CAMERON_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/NOISY_DANIELLE_-4dB.wav,NOISY_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/NOISY_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/GENRE_DANIELLE_-4dB.wav,GENRE_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/GENRE_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FULL_JOHN_-4dB.wav,FULL_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FULL_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FEATHERS_JOHN_-4dB.wav,FEATHERS_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FEATHERS_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SEIZURE_PATRICK_-4dB.wav,SEIZURE_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SEIZURE_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ARGUE_LIN_-4dB.wav,ARGUE_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ARGUE_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/LOATHE_DERRICK_-4dB.wav,LOATHE_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/LOATHE_DERRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ALONG_LIN_-4dB.wav,ALONG_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ALONG_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/MOTH_DERRICK_-4dB.wav,MOTH_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/MOTH_DERRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/THOUGHTS_DANIELLE_-4dB.wav,THOUGHTS_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/THOUGHTS_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/GOOD_KRISTEN_-4dB.wav,GOOD_KRISTEN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/GOOD_KRISTEN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SUEDE_DANIELLE_-4dB.wav,SUEDE_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SUEDE_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SEIZURE_JOHN_-4dB.wav,SEIZURE_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SEIZURE_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/GOOD_LIN_-4dB.wav,GOOD_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/GOOD_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/PYTHON_LOIS_-4dB.wav,PYTHON_LOIS_-4dB,data/stimuli/apr132026_visual_benefits/noisy/PYTHON_LOIS_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/JUMBO_AMANDA_-4dB.wav,JUMBO_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/JUMBO_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FUSION_JOHN_-4dB.wav,FUSION_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FUSION_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ECHOES_HEIDI_-4dB.wav,ECHOES_HEIDI_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ECHOES_HEIDI_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/PYTHON_LIN_-4dB.wav,PYTHON_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/PYTHON_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/COWBOY_JOHN_-4dB.wav,COWBOY_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/COWBOY_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/POLISH_LIN_-4dB.wav,POLISH_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/POLISH_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SOOTHING_LIN_-4dB.wav,SOOTHING_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SOOTHING_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/BOOTH_PATRICK_-4dB.wav,BOOTH_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/BOOTH_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FULL_JAMES_-4dB.wav,FULL_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FULL_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WAGE_JOHN_-4dB.wav,WAGE_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WAGE_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CRAB_CAMERON_-4dB.wav,CRAB_CAMERON_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CRAB_CAMERON_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/THOUGHTS_LIN_-4dB.wav,THOUGHTS_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/THOUGHTS_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/OPTION_JAMES_-4dB.wav,OPTION_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/OPTION_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ZONING_LIN_-4dB.wav,ZONING_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ZONING_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CHAT_JOHN_-4dB.wav,CHAT_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CHAT_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/THEME_LIN_-4dB.wav,THEME_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/THEME_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/VOUCH_AMANDA_-4dB.wav,VOUCH_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/VOUCH_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/VOUCH_LIN_-4dB.wav,VOUCH_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/VOUCH_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FOUL_LIN_-4dB.wav,FOUL_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FOUL_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/BOOTH_DANIELLE_-4dB.wav,BOOTH_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/BOOTH_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/DEBUT_LIN_-4dB.wav,DEBUT_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/DEBUT_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HIDE_JOHN_-4dB.wav,HIDE_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HIDE_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FRYING_LIN_-4dB.wav,FRYING_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FRYING_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SHOWER_LIN_-4dB.wav,SHOWER_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SHOWER_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SHAPE_LIN_-4dB.wav,SHAPE_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SHAPE_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/GARAGE_PATRICK_-4dB.wav,GARAGE_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/GARAGE_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ALTHOUGH_JAMES_-4dB.wav,ALTHOUGH_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ALTHOUGH_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ETHIC_KRISTEN_-4dB.wav,ETHIC_KRISTEN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ETHIC_KRISTEN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HEAVY_JAMES_-4dB.wav,HEAVY_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HEAVY_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/YOGA_CAMERON_-4dB.wav,YOGA_CAMERON_-4dB,data/stimuli/apr132026_visual_benefits/noisy/YOGA_CAMERON_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/VOICE_JAMES_-4dB.wav,VOICE_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/VOICE_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HOUNDS_AMANDA_-4dB.wav,HOUNDS_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HOUNDS_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WORE_DANIELLE_-4dB.wav,WORE_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WORE_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WIVES_HEIDI_-4dB.wav,WIVES_HEIDI_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WIVES_HEIDI_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/VOUCH_ZACH_-4dB.wav,VOUCH_ZACH_-4dB,data/stimuli/apr132026_visual_benefits/noisy/VOUCH_ZACH_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HONK_LIN_-4dB.wav,HONK_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HONK_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/VACUUM_HEIDI_-4dB.wav,VACUUM_HEIDI_-4dB,data/stimuli/apr132026_visual_benefits/noisy/VACUUM_HEIDI_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/BOOTH_LIN_-4dB.wav,BOOTH_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/BOOTH_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/FRYING_JAMES_-4dB.wav,FRYING_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/FRYING_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/GAUGE_JOHN_-4dB.wav,GAUGE_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/GAUGE_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WORE_LIN_-4dB.wav,WORE_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WORE_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/JUMBO_JOHN_-4dB.wav,JUMBO_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/JUMBO_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CASHMERE_PATRICK_-4dB.wav,CASHMERE_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CASHMERE_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HOUNDS_JOHN_-4dB.wav,HOUNDS_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HOUNDS_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/DEPTH_JOHN_-4dB.wav,DEPTH_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/DEPTH_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/COWBOY_PATRICK_-4dB.wav,COWBOY_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/COWBOY_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SHADE_AMANDA_-4dB.wav,SHADE_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SHADE_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/GARAGE_AMANDA_-4dB.wav,GARAGE_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/GARAGE_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/AFOOT_AMANDA_-4dB.wav,AFOOT_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/AFOOT_AMANDA_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WATCHDOG_JOHN_-4dB.wav,WATCHDOG_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WATCHDOG_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/VACUUM_PATRICK_-4dB.wav,VACUUM_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/VACUUM_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SHOWER_DANIELLE_-4dB.wav,SHOWER_DANIELLE_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SHOWER_DANIELLE_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/GENRE_LIN_-4dB.wav,GENRE_LIN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/GENRE_LIN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HYGIENE_DERRICK_-4dB.wav,HYGIENE_DERRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HYGIENE_DERRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CHAT_PATRICK_-4dB.wav,CHAT_PATRICK_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CHAT_PATRICK_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/SHADE_JOHN_-4dB.wav,SHADE_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/SHADE_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/CHIEF_LOIS_-4dB.wav,CHIEF_LOIS_-4dB,data/stimuli/apr132026_visual_benefits/noisy/CHIEF_LOIS_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/YANK_KRISTEN_-4dB.wav,YANK_KRISTEN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/YANK_KRISTEN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/JOINING_ZACH_-4dB.wav,JOINING_ZACH_-4dB,data/stimuli/apr132026_visual_benefits/noisy/JOINING_ZACH_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/WEIGHT_JOHN_-4dB.wav,WEIGHT_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/WEIGHT_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HITCH_JOHN_-4dB.wav,HITCH_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HITCH_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ECHOES_JOHN_-4dB.wav,ECHOES_JOHN_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ECHOES_JOHN_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/ECHOES_JAMES_-4dB.wav,ECHOES_JAMES_-4dB,data/stimuli/apr132026_visual_benefits/noisy/ECHOES_JAMES_-4dB.mp4
data/stimuli/apr132026_visual_benefits/noisy/HITCH_AMANDA_-4dB.wav,HITCH_AMANDA_-4dB,data/stimuli/apr132026_visual_benefits/noisy/HITCH_AMANDA_-4dB.mp4
